chain,contract_address,hardcoded_manager,ever_drained_by_mgr,ever_blacklisted_by_mgr,notes
polygon,0xbfb4f5ca699ec2992485f30d032bfce597920c9f,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xc0b4c9013fb6c238a0222b883ac9ab127312c198,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xc0d6cca631ef73f06e7e47df7aa1b1a109107526,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xc1a9645c4d65fff7bf1d785fd2b3f2bccf69dc72,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xc1b5b432dea98340e0a4fdb4c6dfc541810edc1a,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xc291c72c2754697b63274f0455ff1bf930a563c4,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xc2be3e4cdc0c733428443e97192667b6ae19041b,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,True,True,same template family as avalanche; single-key architecture
polygon,0xc2dbdf927c88121c93a61fe7b9b1ee7a5678ff48,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xc306ab0a38e3e6db44708a1fd2a548a9695592d3,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xc31eb7b21e69d820dcd74a0ca434f45a4293638c,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xc3c4ed34135f4fb723d5bb51fc0c7720fc1d9451,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xc415af2d2ea63a46a7d046ab1ea89f53cf34414a,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xc4701e7c749d143a352eefc916a1cad5ea16ebbd,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xc4cbaefa75fa428839c92a2baaf1e52fe129e7ce,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xc58360c19bfb931c18a12e72bbcc20de402490c3,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xc59b55d19db441cbc145b329e4e8218c67503550,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xc5cbde5b0e014364b2a26eafdb823f336da070d8,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xc6fe89bf6c405b6175660d3fb63ce7caed9a2ce9,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xc71bd9a3c4843b9ed4c2a7b59d8e3ebbdd34e175,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xc7d1cedf1d459eb0d16122bd6d57b61cdc437f58,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xc80f8464a524c17c6f94e93451e8cc94a4086c48,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xc928bf7cd8eb516cdc2448137d3534382f308f49,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xca3a0a60f3d412da2bd24c0e722648d1740d2aac,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xca63f56468804bda7194469f104cd464d6ab3eb5,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xcabec482a7006bc3ecfb5e81c0785c2f65805691,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xcb08d4215ee0e73ca5917491fbad6c1737f7a269,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xcb1ad369935f60e7fdb103e2f638e676586d64e9,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,True,True,same template family as avalanche; single-key architecture
polygon,0xcb4c574ab651cd75b1262e9d64398a5822e8e959,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xcb77e2ebb0cd12aa70f6082d1ba06434fe9ed74d,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xcbe531ea0ed8ab0494f3a5b47a2948aa4ddadb42,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xcc1e315e290ecb1556c6ba25b1f8ca841b430164,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xcc8e10016ee15843521fd26237b0b34fe14bc7cf,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xcc95d5e0f77402f3c94abfaa25507ede0ffef1c1,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xccfeb9cf0579b9a2336e19ba5b504e48bb89a823,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xcd58f90da4137ab8e80fafce8638f5811f96dcb5,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,True,True,same template family as avalanche; single-key architecture
polygon,0xcd5ebf9acdfdafaad54ccc04cbf0577ac63cddd5,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,True,True,same template family as avalanche; single-key architecture
polygon,0xcd660f464a5e2428dec03e8fc2b7d00112379cba,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xcdffbc2b170b3471630620c14a2632a62d954ae5,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xced4efbb40f1490ba3b8344153d3e16bc2f483b3,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xcfad547a093284df201d24d67ff5bc621806b040,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xcfd49da48d0382d980b6e3073bd06e9e0d38b958,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xcff784c5184a6bd5845404cc57deffe9f06d644c,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xd0998bfd128c865048c6b0f394114c663b606d4d,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xd11a8bde462db5693205fb60956c746ca5c24ebe,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xd1510994fdfa02a87775040f87877806ddf3b50c,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xd2629700625cbac9797c27c06f1de9d3dd1ac2e1,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xd2b46201336891fdf020afc660e220bb7f603150,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xd2becc471d9f43420a3e9e62f985369bc0ccb003,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xd3234173de470a4458e501fdb44746905e439de8,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xd4563e9c1a1718ffa41517f8bb19477a33a0adc7,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xd55171b6573fb32a774a206ff279718c72236331,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xd5522e76aa2ffcaca12a3b48bc6b027b8077f115,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xd588b19e1930465ef6aca11da4e843f002ab2fe4,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xd645333c7ce9f4249591ddf6d9df12755cb095ec,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xd68a40cc9de3a047a628e732b2bdc2d2a1fab6ef,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xd71d0152e107f41d4fa34f2af86ba35e3836a251,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xd73144cbfdad6e83ccb5d59e20a340ee9cb16daf,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xd764bac5b8f6bb7bf2cdd78a4f8fd18d802589e6,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xd7cfb73066143f13c81847c26421301f91ef9fb4,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xd7fd61d80246cc18c7ef4a352f160410fd619531,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xd82fc1c36b75ef4b7ec6ab940ef7201dbb52aa80,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xd8aa367221e49653a8094ee6d988f91f133b6fa0,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xd93adefec8a4a432a4820be273bc1ca56ced62f6,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xd99f6ae3c7c7f3dece4497213cefa177e6232082,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xdab9d856cf67ecd9de536cfb3aa5475f6f708749,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xdb647d769bd8ef03aebbe391e0af440c210349e3,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xdc6cad889fbf9a8b63916bcb0256056bf660c6d2,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xdd79298d1a88c853d7e9377e4ef6e4363584d687,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xde4a52bb4bc3e25c07e215ef094a744b17ec7411,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xde8fa99766150c8ee37ac72b9d7d2337a0380a82,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xdecc09ac6bb0935cc9c3312cd32c2eda54e9eccf,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xdf04e04c80deeed812d6b1f71449e5fd6440f9a1,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xdfc197e0a75ccf1021adcac941e74c82b1fa51df,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xdfd125ca11e2e7b98b5a4d986600ffe31bf64e82,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xe112f73e8eeab5528497143ac8a68906fdb74322,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xe227c0337a15357ea3eba7bb870707acd733b664,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xe25ee0a571c8007d5034ac910d0f3faef0beb57e,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xe2af66ed3225d3cb509391a53dfa5db72e626bb8,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,True,True,same template family as avalanche; single-key architecture
polygon,0xe2b5b27cda595328149c44705ffd5dbccd51791a,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xe2cda791d52203e015c166fcae2a2721e4e7221b,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xe318c79e7a5599a839d5af0f9644e34907f8f87b,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,True,True,same template family as avalanche; single-key architecture
polygon,0xe32f74b0edc3edc984ea3a4e6affdba1743e53d8,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xe36463a6a949c9e6a18864679425c81d68ed67e2,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xe3fd012801b0f66249cd50c0b0ca1a4c0effe0f9,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xe45b933cc63babf6937b45613204cab68846b1ca,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xe4a88a9cf70b717e9fa19157d872788fd4be7bfd,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xe53338e60d89aaef061cfbf793fb12bbc8c6cb19,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xe5455c9b87c329769b76c8efd8a83abd9555dc8c,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xe55d80c5e12873d2a337fba279f163486ba4b558,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xe5bc4845bbe062025659b7480d0a76ac0ed24eb9,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xe62e62380b03da2a9ccb34c2e583e73a42fc2c5a,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xe63c06971cbda871c9731738fe79387c67e9633f,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xe6f5656f61594277cc2b8cc5d4dcb131bd69dc29,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xe6fe792b4b5afa2eee8cf97a6c84857dd4e1376b,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,True,True,same template family as avalanche; single-key architecture
polygon,0xe7921aa32d20e22f7a45c5b706500638eeaa988c,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xe8a15ad22686089f6999d344d1e0051e6e72d593,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xe9d7a69204f2e50b902084f38badf5e9b0db80cb,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xe9dc0f37f3fd44991be60177a932f8f7a6301cd5,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xe9e1c53a509df95a2c364af317c3ee84c989424e,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xea0ab76b3514841b190fb5f0e8b00c7f2fc77145,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xea9563f2a43e76aec131b3e3924f70d45055f46e,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xead6a7f373ad2f93c5b3428b1d70674872a2fdb7,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xeadbe94750b0c2bffcd51e47441c2a47d972f213,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xeb5e8ea99e9a795b010d3276f6362c8cf934a890,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xec080312753d63716f4adf4859023e4af92c0a5a,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xec4d228d4e5649591c872762a63bc53997e5de9f,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xecd27a8fa2188e75afb0f1df7a1e097398ab47a1,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xecf43c529f27be11f9cf3d2c3dd21fff9d3fb74f,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xed9f1bc83233a26e5ded001c296ee201273fca0f,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xee1d813ee41fbd3acd84cd9bf6e7e1722e249516,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xee65415cd207d1d5a27c4ef7f14eee2bc4cd85e7,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xee838c3b626a31dc1a95cf29012786efaa413f9b,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xeec51b4af883cadca569752f823c3a94da03af7a,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xefdab34b9c85843dd279850a16716dfb9839981d,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xefe4f388516c727f5dcfe0cebb9fa7c06720914c,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xf041626b708259ed642a5efeecb0db10b97866de,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xf0bb54ad12fbee9c879970e9f427c43b30072769,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xf0d57f528c6c2eb7fd41a4a91ec8ef7653a97321,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,True,True,same template family as avalanche; single-key architecture
polygon,0xf11ea2920491858316e63e54c9f65bd78bdae4ec,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xf41ce936dc1c9cfc62d25b36fa684c8eded09ff1,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xf4b0180dadd1ba77d572fbcdb66474f4ac458702,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xf4d9007ba8aa06f9546141846e10cd75ea6b70e7,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xf4e7ee9a2160110d97951095358394d6189595ba,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xf50202e3cc84ec2938a3f18c363a83f1f0167528,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xf637b2a4198217dcfcd53660e1bf448b1ea84b2e,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xf68dfd11919ffa1ec757d3d74b5387bf0cf47735,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xf6e7dc078eb7310b6ed5611127f51ce6d3c66ea6,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xf7ed0c245afcd6d276490abc649061536689c1f2,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,True,True,same template family as avalanche; single-key architecture
polygon,0xf8159e60c55191ea17a8e49e99f591795577116d,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xf85ec7bf22f08ac8a89d109dce16981914250f33,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xf89f35c0fc620e649e3919ed96d1279b5b0150df,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xfa967524b4a81d92d4f4a506b2dd45412de029e3,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xfaab08ae8bf247f34905836fec359015c3bda9e8,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xfab5be57ad2ff9c38154e60be0dbbdf2d819b8df,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xfad436e000aa046976236266db86de5d0f5207aa,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xfb0dad1fdb6b49ff07593f0ae7159b7efc71afe4,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xfc065cd1fb8e1d1c0aad0b12ef862f57c58922e9,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xfc811224809b4bc692c03f7cca81e73a6b6c6cd7,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xfd72395554843fbfee428a87ff9717229d2c3af6,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xfdada704c347dde2f02364bb6f5ff965d4aeddd4,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,True,True,same template family as avalanche; single-key architecture
polygon,0xfdaf3835e77eb93d48ff86d796e306edd615d48a,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xfdb29168877d76b8c9236aab5c35d20c7b4afb8a,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xfe77b05020d3494e0ec79a0ce3367422e598611f,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xfebcae6fd757f184cea1d26fdc50ff1b1210cce8,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xfecd997dc353a9bfa32d431e0bbac56611e54f31,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xff02c7d74f11ada0d4005c918c3e4a3f6e124227,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xff9e29c4789df2d39566e79514a51f03005b9f4f,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xffa4ebccccc26583707de1671f30c8ef2becdf89,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0xffaa11905e61f5c54d65d9d902076b68c6bb9b82,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
